interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
600.00;720.00;2min_agg;0;3.16;0;6;331158296#2;0;0;1.05;6;0.49;3.91;23.49;17.08;8.40;3.67;0.00
600.00;720.00;2min_agg;0;3.00;0;7;331158296#2.100;3;3;0.75;7;0.33;1.89;13.14;22.00;2.35;1.67;0.00
600.00;720.00;2min_agg;0;32.35;0;7;331158296#2.118;0;0;8.09;9;3.91;29.56;231.03;2.18;208.24;27.82;143.00
600.00;720.00;2min_agg;0;25.90;0;36;331158298;0;0;8.63;37;3.96;5.42;201.42;12.88;106.47;5.14;0.00
600.00;720.00;2min_agg;0;43.41;0;37;331158298.105;17;17;14.47;32;7.03;15.45;576.76;7.49;414.52;14.71;188.00
600.00;720.00;2min_agg;0;3.40;0;4;331159362#1;0;0;1.13;4;0.45;1.94;7.77;12.38;4.05;1.59;0.00
600.00;720.00;2min_agg;0;4.94;0;6;331159362#2;0;0;1.65;6;0.53;0.90;5.40;15.68;2.28;0.60;0.00
600.00;720.00;2min_agg;7;2.47;0;6;331159362#3;0;0;1.24;0;0.60;8.94;62.20;24.03;7.78;8.75;0.00
600.00;720.00;2min_agg;0;6.28;0;14;331159363#1;4;4;1.57;14;0.75;7.32;102.50;19.27;31.58;7.12;0.00
600.00;720.00;2min_agg;0;4.40;0;14;331159364#0;0;0;1.47;14;0.71;6.19;84.29;26.61;4.55;6.00;0.00
600.00;720.00;2min_agg;0;7.08;0;18;331159364#1;1;1;3.54;18;1.66;3.65;65.69;22.56;12.13;3.45;0.00
600.00;720.00;2min_agg;13;4.27;0;18;331159364#2;3;3;1.42;0;0.70;18.94;257.26;26.76;9.61;18.75;0.00
600.00;720.00;2min_agg;0;92.72;0;42;331159364#2.1476;11;11;30.91;44;14.83;14.15;607.27;4.21;490.04;13.28;206.00
600.00;720.00;2min_agg;0;17.64;46;0;331159364#2.526;20;20;5.88;44;2.93;44.11;2000.24;21.53;409.10;43.80;0.00
600.00;720.00;2min_agg;0;29.77;0;11;331159366#1;3;3;9.92;11;2.82;2.37;25.58;5.12;19.72;0.86;9.00
600.00;720.00;2min_agg;0;27.21;0;31;331159366#2;4;4;9.07;30;3.86;3.26;98.83;10.81;56.73;2.80;0.00
600.00;720.00;2min_agg;0;47.52;0;22;331159366#3;0;0;15.84;22;3.87;1.01;21.90;8.76;12.90;0.46;3.00
600.00;720.00;2min_agg;0;53.18;0;65;331159366#4;20;20;17.73;63;7.95;5.39;344.17;10.94;188.26;4.84;0.00
600.00;720.00;2min_agg;0;45.59;0;35;331159366#5;8;8;15.20;35;4.96;1.47;50.61;9.71;27.08;0.88;4.00
600.00;720.00;2min_agg;0;58.85;0;65;331159366#6;16;16;19.62;62;8.54;4.36;277.11;10.16;148.36;3.78;0.00
600.00;720.00;2min_agg;0;76.19;0;24;331159366#7;0;0;25.40;24;4.19;0.84;20.02;8.51;13.45;0.26;3.00
600.00;720.00;2min_agg;0;24.99;0;33;331159366#8;26;26;8.33;33;3.80;5.54;186.68;12.14;93.80;4.97;1.00
600.00;720.00;2min_agg;5;18.15;42;6;331159372#0;20;20;9.08;43;4.53;48.38;2368.94;22.58;408.59;48.18;0.00
600.00;720.00;2min_agg;0;14.40;0;43;331159372#1;3;3;7.20;44;3.52;9.14;393.27;25.45;27.26;8.93;0.00
600.00;720.00;2min_agg;0;32.07;0;45;331159372#2;0;0;16.03;50;7.78;9.90;459.70;12.57;249.24;9.55;60.00
600.00;720.00;2min_agg;0;113.44;0;34;331159372#4;2;2;37.81;35;18.23;12.24;426.48;2.97;375.47;11.74;293.00
600.00;720.00;2min_agg;0;11.78;0;24;331159372#6;0;0;3.93;26;1.75;2.32;57.92;19.84;17.09;2.09;0.00
600.00;720.00;2min_agg;0;11.86;0;26;331159372#7;0;0;3.95;26;1.56;1.02;26.52;23.18;4.49;0.81;0.00
600.00;720.00;2min_agg;0;8.25;0;26;331159372#7.21;1;1;4.13;24;2.01;7.40;182.75;25.60;15.01;7.21;0.00
600.00;720.00;2min_agg;0;202.18;0;24;331159372#8;0;0;101.09;24;1.94;0.20;4.85;25.72;0.38;0.01;0.00
600.00;720.00;2min_agg;21;7.27;0;24;331159372#9;0;0;3.63;0;1.78;9.75;212.83;25.54;17.30;9.57;0.00
600.00;720.00;2min_agg;0;6.19;0;7;331159373#0;0;0;2.06;7;0.87;3.16;22.14;11.01;13.44;2.79;0.00
600.00;720.00;2min_agg;0;6.44;0;17;331159373#0.23;1;1;2.15;17;1.04;8.44;141.91;22.36;30.12;8.25;0.00
600.00;720.00;2min_agg;0;12.59;0;14;331159373#0.40;7;7;4.20;14;1.44;1.17;16.44;13.53;8.60;0.83;0.00
600.00;720.00;2min_agg;16;5.13;0;17;331159373#1;4;4;2.56;0;1.27;24.42;406.54;27.26;10.52;24.23;0.00
600.00;720.00;2min_agg;0;4.04;9;0;331159373#3;6;6;2.02;11;1.01;29.66;287.09;20.15;59.57;29.47;0.00
600.00;720.00;2min_agg;0;7.43;0;10;331159374;0;0;3.72;9;1.57;2.90;27.40;12.32;14.67;2.57;0.00
600.00;720.00;2min_agg;0;6.01;16;0;331162256#0;12;12;3.01;16;1.50;52.82;859.19;22.64;155.64;52.63;0.00
600.00;720.00;2min_agg;0;5.51;0;16;331162256#1;0;0;2.76;16;1.30;3.26;52.21;25.71;3.89;3.07;0.00
600.00;720.00;2min_agg;0;6.59;0;16;331162256#1.100;2;2;2.20;16;0.94;1.47;23.46;23.65;3.49;1.24;0.00
600.00;720.00;2min_agg;0;1.70;0;1;343157891#0;0;0;1.70;1;0.44;1.12;1.12;9.37;0.09;0.59;0.00
600.00;720.00;2min_agg;0;1.72;0;1;343157891#1;0;0;1.72;1;0.65;3.57;3.57;6.26;1.06;2.41;0.00
600.00;720.00;2min_agg;0;1.69;0;1;343157891#3;0;0;1.69;1;0.57;2.15;2.15;7.25;1.18;1.59;0.00
600.00;720.00;2min_agg;0;0.73;0;2;343157892;0;0;0.73;1;0.34;15.89;18.20;13.47;5.54;15.12;0.00
600.00;720.00;2min_agg;0;1.50;0;1;343157893;0;0;1.50;1;0.63;5.98;5.98;6.38;3.52;5.29;0.00
600.00;720.00;2min_agg;0;50.46;0;16;343227267;2;2;12.61;22;6.05;15.37;272.96;3.26;235.99;14.64;169.00
600.00;720.00;2min_agg;0;6.35;0;11;343227269#1;5;5;2.12;11;0.96;4.29;44.20;14.69;20.53;3.96;0.00
600.00;720.00;2min_agg;0;51.10;0;9;343227269#2;0;0;17.03;8;8.31;21.61;193.36;1.69;179.90;20.56;130.00
600.00;720.00;2min_agg;0;8.11;0;11;343227270#0;0;0;4.06;9;1.98;23.56;243.38;10.83;138.58;22.58;96.00
600.00;720.00;2min_agg;0;2.38;0;3;343227270#2;0;0;1.19;4;0.56;12.15;48.38;14.36;21.07;11.35;0.00
600.00;720.00;2min_agg;4;2.08;0;4;343227271#4;0;0;1.04;0;0.50;10.64;42.54;16.50;17.23;10.44;0.00
600.00;720.00;2min_agg;0;1.74;0;3;343227271#6;3;3;0.87;4;0.42;9.06;33.80;18.38;9.70;8.86;0.00
600.00;720.00;2min_agg;0;2.62;0;4;343227271#7;0;0;2.62;4;1.24;9.04;36.17;13.27;17.61;8.14;4.00
600.00;720.00;2min_agg;6;9.41;9;8;456043498#0;5;5;3.14;9;1.53;11.53;174.38;13.82;85.35;11.31;0.00
600.00;720.00;2min_agg;0;25.91;0;9;456043498#1;1;1;8.64;9;4.25;42.04;375.84;2.99;330.51;40.80;274.00
600.00;720.00;2min_agg;0;5.37;0;15;456043498#3;0;0;1.79;12;0.87;10.21;134.29;20.89;36.37;10.02;0.00
600.00;720.00;2min_agg;9;2.78;0;12;456043498#4;0;0;0.93;0;0.46;15.49;138.82;27.14;7.74;15.31;0.00
600.00;720.00;2min_agg;0;9.49;0;21;456207630#10;8;8;3.16;19;1.54;23.83;460.98;17.21;175.93;23.13;27.00
600.00;720.00;2min_agg;19;11.34;0;27;456207630#11;2;2;3.78;7;1.83;11.74;311.98;19.95;87.80;11.52;0.00
600.00;720.00;2min_agg;0;12.94;30;0;456207630#6;32;32;4.31;29;2.15;24.73;735.81;19.36;219.64;24.54;0.00
600.00;720.00;2min_agg;0;14.16;0;30;456207630#7;0;0;4.72;30;1.54;0.53;15.96;27.05;0.50;0.35;0.00
600.00;720.00;2min_agg;0;45.52;0;30;456207630#8;7;7;15.17;33;7.47;32.95;1003.82;5.73;789.96;32.13;506.00
600.00;720.00;2min_agg;0;1.48;0;2;457869985;0;0;1.48;2;0.68;5.53;11.06;12.18;5.50;4.85;0.00
600.00;720.00;2min_agg;0;12.41;0;17;503654784;0;0;12.41;17;5.73;6.13;104.25;12.23;46.68;5.44;0.00
600.00;720.00;2min_agg;0;3.34;0;7;607902629#1;0;0;3.34;7;1.60;10.38;66.93;16.57;15.24;10.14;0.00
600.00;720.00;2min_agg;0;4.32;0;7;607902629#2;0;0;4.32;7;2.02;9.39;65.76;14.04;16.82;8.45;0.00
600.00;720.00;2min_agg;16;6.22;0;14;769037328#2;3;3;3.11;0;1.53;26.61;452.75;22.99;66.44;26.42;0.00
600.00;720.00;2min_agg;4;1.59;0;4;775228304;0;0;1.59;0;0.76;4.92;19.50;21.79;0.70;4.70;0.00
600.00;720.00;2min_agg;5;4.19;0;9;775228305;0;0;4.19;4;1.95;3.91;35.14;19.15;5.07;3.67;0.00
600.00;720.00;2min_agg;0;100.88;0;39;826096563#0;13;13;33.63;29;16.66;42.05;1582.74;3.23;1396.25;41.24;987.00
600.00;720.00;2min_agg;0;14.93;0;30;826096563#1;0;0;4.98;30;2.30;3.89;116.84;18.03;39.98;3.66;0.00
600.00;720.00;2min_agg;30;11.07;0;30;826096563#1.82;1;1;3.69;0;1.81;11.40;341.14;22.98;55.17;11.19;0.00
600.00;720.00;2min_agg;0;8.74;0;16;826105809#10;16;16;2.91;17;1.34;3.81;62.76;17.01;23.53;3.57;0.00
600.00;720.00;2min_agg;0;5.62;0;17;826105809#11;0;0;2.81;17;1.36;6.52;108.79;25.51;7.30;6.34;0.00
600.00;720.00;2min_agg;0;5.83;0;16;826105809#12;0;0;2.92;17;1.26;1.39;22.47;26.67;0.56;1.20;0.00
600.00;720.00;2min_agg;18;5.38;0;17;826105809#13;0;0;1.79;0;0.89;15.98;270.01;26.50;7.88;15.79;0.00
600.00;720.00;2min_agg;0;16.02;27;0;826105809#14;17;17;5.34;26;2.65;13.93;356.54;13.67;183.53;13.71;0.00
600.00;720.00;2min_agg;0;15.52;0;26;826105809#14.186;1;1;3.88;27;1.45;1.06;28.20;18.94;7.32;0.77;0.00
600.00;720.00;2min_agg;0;71.08;0;18;826105809#14.238;9;9;17.77;20;8.57;22.64;418.78;2.39;373.99;21.44;215.00
600.00;720.00;2min_agg;0;4.09;9;0;881465158#8;6;6;2.05;12;1.02;29.20;296.50;20.85;77.51;28.97;0.00
600.00;720.00;2min_agg;0;24.11;0;28;897570586;0;0;8.04;28;3.47;3.62;101.47;11.06;60.78;3.28;0.00
600.00;720.00;2min_agg;0;12.16;0;30;897570586.53;0;0;4.05;29;1.93;5.33;155.55;20.95;38.70;5.13;0.00
600.00;720.00;2min_agg;0;11.89;0;30;897570587;12;12;3.96;30;1.89;5.47;166.94;22.30;30.81;5.16;0.00
600.00;720.00;2min_agg;0;58.50;0;28;897570587.118;2;2;19.50;30;9.13;9.13;263.58;4.66;203.26;8.25;107.00
600.00;720.00;2min_agg;29;9.10;0;29;897570588;0;0;3.03;0;1.46;5.10;142.61;26.59;7.15;4.91;0.00
600.00;720.00;2min_agg;0;18.57;23;7;897570589;11;11;6.19;30;3.05;10.28;292.46;13.25;151.02;10.07;0.00
600.00;720.00;2min_agg;0;6.30;0;8;gneE1;0;0;6.30;8;2.97;9.73;77.84;11.10;18.88;9.00;4.00
600.00;720.00;2min_agg;0;3.60;0;1;gneE4;0;0;3.60;1;0.55;0.94;0.94;7.62;0.17;0.30;0.00
600.00;720.00;2min_agg;0;83.86;0;3;gneE6;0;0;83.86;3;4.06;2.18;6.54;2.59;4.44;1.09;1.00
600.00;720.00;2min_agg;0;28.76;0;1;gneE9;0;0;28.76;2;12.69;12.18;18.22;0.84;16.79;14.27;11.00
720.00;840.00;2min_agg;7;5.10;0;8;-131361937;0;0;5.10;0;2.48;21.28;154.97;12.13;16.74;20.89;0.00
720.00;840.00;2min_agg;0;24.95;0;9;-343227268;0;0;12.48;9;6.09;23.11;209.93;3.25;183.10;22.03;134.00
720.00;840.00;2min_agg;0;87.03;0;2;-498573406#1;0;0;87.03;2;1.67;1.04;2.09;4.98;0.31;0.04;0.00
720.00;840.00;2min_agg;0;3.09;0;7;-51081575#0;0;0;3.09;5;1.47;13.80;74.54;14.91;21.70;13.02;0.00
720.00;840.00;2min_agg;0;54.37;0;7;-51081575#1;0;0;54.37;7;4.81;1.02;7.11;5.99;5.18;0.21;0.00
720.00;840.00;2min_agg;0;7.67;7;0;-607902629#1;0;0;7.67;6;3.76;23.33;153.75;7.37;100.93;22.23;46.00
720.00;840.00;2min_agg;0;3.10;4;0;-775228304;0;0;3.10;4;1.53;9.98;38.01;10.75;20.15;9.74;0.00
720.00;840.00;2min_agg;0;5.40;4;4;-775228305;0;0;5.40;7;2.61;6.40;45.63;11.77;23.48;6.10;0.00
720.00;840.00;2min_agg;0;265.14;8;0;107270959#6;23;23;88.38;9;44.15;1029.38;6433.68;0.20;6378.82;1042.17;5926.00
720.00;840.00;2min_agg;0;125.35;0;3;107270959#7;0;0;41.78;5;20.86;649.98;3176.64;0.33;3138.09;649.22;2542.00
720.00;840.00;2min_agg;15;6.38;0;16;107270959#9;0;0;2.13;0;1.04;13.79;218.27;21.03;47.15;13.59;0.00
720.00;840.00;2min_agg;0;37.20;14;0;131361937;0;0;37.20;10;18.54;91.25;1129.17;2.83;893.98;90.30;675.00
720.00;840.00;2min_agg;0;2.71;0;6;131361940#1;0;0;1.36;6;0.65;22.02;129.60;18.31;38.29;21.31;0.00
720.00;840.00;2min_agg;0;3.01;0;7;140621781#0;0;0;3.01;7;1.46;15.36;102.55;18.83;18.82;15.14;0.00
720.00;840.00;2min_agg;6;2.31;0;7;140621781#1;0;0;2.31;0;1.13;8.94;55.41;22.92;1.57;8.72;0.00
720.00;840.00;2min_agg;0;37.94;0;7;230894418#0;0;0;18.97;8;9.15;19.50;140.19;1.84;129.54;18.67;98.00
720.00;840.00;2min_agg;0;13.27;0;6;230894418#2;1;1;6.63;5;3.17;25.53;154.88;4.01;132.89;23.12;90.00
720.00;840.00;2min_agg;0;17.73;0;24;27318402#0;0;0;5.91;24;2.64;4.11;98.42;12.48;55.09;3.80;0.00
720.00;840.00;2min_agg;0;17.26;0;26;27318402#0.49;0;0;4.32;26;1.51;0.93;24.24;17.92;8.77;0.66;0.00
720.00;840.00;2min_agg;25;8.80;0;27;27318402#0.62;0;0;2.93;0;1.43;7.91;204.69;25.14;21.24;7.73;0.00
720.00;840.00;2min_agg;0;6.21;0;7;27318402#5;7;7;2.07;7;0.79;1.83;13.06;12.32;7.09;1.47;0.00
720.00;840.00;2min_agg;0;4.01;0;8;27318402#6;0;0;1.34;8;0.60;2.49;19.93;18.62;6.14;2.25;0.00
720.00;840.00;2min_agg;0;3.04;0;8;27318402#7;0;0;1.52;10;0.74;9.80;89.13;25.41;4.47;9.61;0.00
720.00;840.00;2min_agg;11;3.65;0;10;27318402#8;0;0;1.82;0;0.83;2.00;20.65;26.08;0.51;1.81;0.00
720.00;840.00;2min_agg;0;19.30;28;0;29027962#0;27;27;6.43;27;3.16;20.78;530.52;11.27;304.25;19.99;41.00
720.00;840.00;2min_agg;0;5.04;0;13;29027962#1;0;0;1.68;13;0.81;8.62;112.03;22.09;21.19;8.42;0.00
720.00;840.00;2min_agg;0;4.67;0;13;29027962#2;1;1;1.56;13;0.71;2.18;28.38;25.48;1.77;1.99;0.00
720.00;840.00;2min_agg;0;9.00;0;19;29027962#3;14;14;3.00;20;1.40;5.08;98.02;18.87;31.33;4.80;0.00
720.00;840.00;2min_agg;0;71.73;0;20;29027962#4;1;1;23.91;21;11.68;25.40;489.57;2.44;444.11;24.64;312.00
720.00;840.00;2min_agg;19;6.93;0;19;29027962#6;11;11;2.31;0;1.14;20.30;385.13;23.07;58.45;20.10;0.00
720.00;840.00;2min_agg;0;9.99;18;0;331158296#0;18;18;3.33;18;1.65;16.82;307.22;15.53;137.76;16.51;0.00
720.00;840.00;2min_agg;0;70.64;0;18;331158296#0.267;1;1;23.55;26;11.55;27.52;552.40;2.55;502.69;27.32;364.00
720.00;840.00;2min_agg;0;26.70;0;26;331158296#1;8;8;8.90;20;4.33;17.74;419.88;7.67;298.86;17.01;138.00
720.00;840.00;2min_agg;0;3.81;0;10;331158296#2;1;1;1.27;9;0.59;2.87;28.27;23.26;6.04;2.68;0.00
720.00;840.00;2min_agg;0;3.34;0;9;331158296#2.100;3;3;0.84;9;0.37;1.63;14.65;25.50;1.98;1.43;0.00
720.00;840.00;2min_agg;0;13.86;0;9;331158296#2.118;1;1;3.46;6;1.66;13.26;98.95;4.87;79.78;12.13;48.00
720.00;840.00;2min_agg;0;26.44;0;38;331158298;1;1;8.81;38;4.02;5.49;205.59;12.70;109.91;5.21;0.00
720.00;840.00;2min_agg;0;47.16;0;37;331158298.105;9;9;15.72;44;7.60;16.40;626.53;7.06;456.83;15.63;197.00
720.00;840.00;2min_agg;0;1.88;0;2;331159362#1;0;0;0.63;2;0.25;2.15;4.31;11.16;2.28;1.76;0.00
720.00;840.00;2min_agg;0;6.27;0;7;331159362#2;0;0;2.09;7;0.67;0.98;6.84;14.42;3.19;0.65;0.00
720.00;840.00;2min_agg;6;2.51;0;7;331159362#3;0;0;1.25;0;0.61;9.42;63.18;22.81;9.51;9.22;0.00
720.00;840.00;2min_agg;0;5.03;0;11;331159363#1;5;5;1.26;11;0.60;7.47;82.09;18.89;26.08;7.26;0.00
720.00;840.00;2min_agg;0;3.94;0;11;331159364#0;2;2;1.31;12;0.64;6.36;75.50;25.87;4.41;6.17;0.00
720.00;840.00;2min_agg;0;5.94;0;15;331159364#1;0;0;2.97;15;1.39;3.67;55.09;22.42;9.36;3.47;0.00
720.00;840.00;2min_agg;19;6.12;0;15;331159364#2;6;6;2.04;0;1.01;19.73;368.45;25.68;17.50;19.54;0.00
720.00;840.00;2min_agg;0;128.03;0;44;331159364#2.1476;12;12;42.68;40;20.64;19.73;838.55;3.02;723.44;18.60;342.00
720.00;840.00;2min_agg;0;17.56;45;0;331159364#2.526;22;22;5.85;47;2.92;44.61;1991.07;21.29;408.92;44.27;0.00
720.00;840.00;2min_agg;0;8.06;0;10;331159366#1;1;1;2.69;10;0.78;0.69;6.93;17.55;1.28;0.39;0.00
720.00;840.00;2min_agg;0;25.86;0;29;331159366#2;5;5;8.62;30;3.67;3.16;93.95;11.15;50.09;2.70;0.00
720.00;840.00;2min_agg;0;59.35;0;20;331159366#3;1;1;19.78;20;4.89;1.39;27.35;6.34;18.73;0.50;7.00
720.00;840.00;2min_agg;0;49.99;0;60;331159366#4;21;21;16.66;60;7.50;5.32;323.48;11.08;172.28;4.82;0.00
720.00;840.00;2min_agg;0;32.44;0;32;331159366#5;3;3;10.81;32;3.58;1.16;36.01;12.24;13.67;0.72;1.00
720.00;840.00;2min_agg;0;53.25;0;60;331159366#6;13;13;17.75;62;7.74;4.13;250.76;10.71;127.37;3.58;0.00
720.00;840.00;2min_agg;0;55.66;0;25;331159366#7;2;2;18.55;25;3.04;0.61;14.63;11.87;8.04;0.23;2.00
720.00;840.00;2min_agg;0;23.26;0;32;331159366#8;36;36;7.75;34;3.56;5.29;173.75;12.71;80.81;4.76;0.00
720.00;840.00;2min_agg;7;18.41;43;7;331159372#0;25;25;9.20;45;4.59;47.67;2402.73;22.92;404.65;47.47;0.00
720.00;840.00;2min_agg;0;14.99;0;44;331159372#1;4;4;7.50;44;3.67;9.22;409.29;25.22;29.53;9.02;0.00
720.00;840.00;2min_agg;0;25.20;0;44;331159372#2;0;0;12.60;43;6.10;8.25;361.20;15.09;158.67;7.91;61.00
720.00;840.00;2min_agg;0;135.71;0;26;331159372#4;2;2;45.24;18;22.11;22.98;510.22;1.58;477.18;21.79;380.00
720.00;840.00;2min_agg;0;5.59;0;11;331159372#6;1;1;1.86;11;0.83;2.50;27.50;18.39;7.99;2.26;0.00
720.00;840.00;2min_agg;0;5.24;0;11;331159372#7;0;0;1.75;11;0.69;1.07;11.72;22.19;1.68;0.85;0.00
720.00;840.00;2min_agg;0;4.29;0;11;331159372#7.21;0;0;2.15;13;1.04;7.71;95.02;24.58;5.70;7.51;0.00
720.00;840.00;2min_agg;0;113.95;0;13;331159372#8;0;0;56.98;13;1.10;0.21;2.73;24.72;0.16;0.01;0.00
720.00;840.00;2min_agg;16;5.10;0;13;331159372#9;0;0;2.55;0;1.25;9.88;149.37;25.21;7.68;9.68;0.00
720.00;840.00;2min_agg;0;9.82;0;11;331159373#0;0;0;3.27;11;1.39;3.20;35.16;10.89;21.47;2.82;0.00
720.00;840.00;2min_agg;0;8.10;0;21;331159373#0.23;3;3;2.70;20;1.31;8.61;178.56;21.90;39.51;8.42;0.00
720.00;840.00;2min_agg;0;16.54;0;19;331159373#0.40;8;8;5.51;19;1.88;1.14;21.59;13.98;10.88;0.80;0.00
720.00;840.00;2min_agg;20;6.04;0;20;331159373#1;4;4;3.02;0;1.50;24.51;479.14;27.16;19.75;24.33;0.00
720.00;840.00;2min_agg;0;4.18;12;0;331159373#3;2;2;2.09;10;1.04;31.33;297.14;19.08;90.15;31.13;0.00
720.00;840.00;2min_agg;0;8.48;0;12;331159374;0;0;4.24;12;1.81;2.54;31.25;14.05;13.90;2.22;0.00
720.00;840.00;2min_agg;0;6.13;18;0;331162256#0;6;6;3.07;17;1.53;52.47;876.26;22.80;139.41;52.28;0.00
720.00;840.00;2min_agg;0;5.48;0;16;331162256#1;0;0;2.74;16;1.29;3.24;51.88;25.87;1.89;3.04;0.00
720.00;840.00;2min_agg;0;6.92;0;16;331162256#1.100;2;2;2.31;16;0.98;1.54;24.65;22.51;3.99;1.29;0.00
720.00;840.00;2min_agg;0;11.84;0;7;343157891#0;0;0;11.84;7;3.08;1.11;7.77;9.43;2.48;0.60;0.00
720.00;840.00;2min_agg;0;11.90;0;7;343157891#1;0;0;11.90;7;4.54;3.54;24.80;6.31;12.90;2.38;0.00
720.00;840.00;2min_agg;0;10.50;0;7;343157891#3;0;0;10.50;7;3.51;1.90;13.31;8.19;7.44;1.35;0.00
720.00;840.00;2min_agg;0;3.98;0;6;343157892;0;0;3.98;7;1.89;14.55;99.75;14.71;31.87;13.86;0.00
720.00;840.00;2min_agg;0;10.46;0;7;343157893;0;0;10.46;7;4.46;6.00;41.60;6.35;26.69;5.08;0.00
720.00;840.00;2min_agg;0;56.48;0;16;343227267;1;1;14.12;10;6.91;21.13;305.52;2.37;276.61;19.79;214.00
720.00;840.00;2min_agg;0;12.84;0;15;343227269#1;9;9;4.28;15;1.94;5.90;89.39;10.68;53.09;5.17;2.00
720.00;840.00;2min_agg;0;56.53;0;10;343227269#2;0;0;18.84;12;8.88;20.31;213.89;1.80;198.20;19.94;145.00
720.00;840.00;2min_agg;0;8.46;0;10;343227270#0;0;0;4.23;12;2.07;23.80;253.91;10.72;146.65;22.92;100.00
720.00;840.00;2min_agg;0;1.29;0;2;343227270#2;0;0;0.65;2;0.31;13.16;26.33;13.26;12.21;12.21;0.00
720.00;840.00;2min_agg;2;1.09;0;2;343227271#4;0;0;0.54;0;0.26;11.13;22.25;15.77;9.27;10.93;0.00
720.00;840.00;2min_agg;0;1.43;0;3;343227271#6;3;3;0.71;3;0.34;9.22;27.65;18.06;7.95;9.01;0.00
720.00;840.00;2min_agg;0;1.70;0;3;343227271#7;0;0;1.70;3;0.80;7.83;23.48;15.33;9.29;7.17;0.00
720.00;840.00;2min_agg;8;11.46;12;6;456043498#0;13;13;3.82;9;1.88;11.87;212.32;13.43;108.96;11.65;0.00
720.00;840.00;2min_agg;0;22.10;0;9;456043498#1;1;1;7.37;8;3.62;35.57;320.52;3.54;275.57;34.32;223.00
720.00;840.00;2min_agg;0;3.99;0;10;456043498#3;1;1;1.33;10;0.64;10.53;99.74;20.25;27.82;10.33;0.00
720.00;840.00;2min_agg;15;4.50;0;10;456043498#4;2;2;1.50;0;0.74;16.33;224.11;25.75;19.37;16.14;0.00
720.00;840.00;2min_agg;0;8.03;0;19;456207630#10;7;7;2.68;20;1.31;19.65;390.23;20.86;90.22;19.17;11.00
720.00;840.00;2min_agg;20;9.91;0;26;456207630#11;0;0;3.30;6;1.61;10.60;272.70;22.10;54.27;10.40;0.00
720.00;840.00;2min_agg;0;12.96;30;0;456207630#6;36;36;4.32;30;2.15;24.79;736.88;19.32;223.28;24.60;0.00
720.00;840.00;2min_agg;0;14.31;0;30;456207630#7;0;0;4.77;30;1.56;0.54;16.12;26.78;0.47;0.35;0.00
720.00;840.00;2min_agg;0;47.53;0;30;456207630#8;6;6;15.84;33;7.81;34.85;1048.18;5.42;833.39;34.12;595.00
720.00;840.00;2min_agg;0;3.66;0;5;457869985;0;0;3.66;5;1.68;5.47;27.33;12.31;12.81;4.90;0.00
720.00;840.00;2min_agg;0;11.25;0;16;503654784;0;0;11.25;16;5.22;5.91;94.53;12.70;39.76;5.29;0.00
720.00;840.00;2min_agg;0;2.91;0;6;607902629#1;0;0;2.91;6;1.39;10.17;58.35;16.92;11.27;9.92;0.00
720.00;840.00;2min_agg;0;3.62;0;6;607902629#2;0;0;3.62;6;1.69;9.20;55.21;14.34;13.12;8.21;0.00
720.00;840.00;2min_agg;13;3.83;0;11;769037328#2;1;1;1.92;0;0.94;25.98;279.09;23.56;47.87;25.80;0.00
720.00;840.00;2min_agg;3;1.25;0;3;775228304;0;0;1.25;0;0.60;5.20;15.33;20.64;0.55;4.96;0.00
720.00;840.00;2min_agg;9;5.78;0;12;775228305;0;0;5.78;3;2.70;4.06;48.47;18.45;6.39;3.81;0.00
720.00;840.00;2min_agg;0;90.77;0;44;826096563#0;14;14;30.26;63;14.87;29.63;1424.22;4.58;1182.93;29.26;731.00
720.00;840.00;2min_agg;0;29.36;0;62;826096563#1;0;0;9.79;58;4.53;3.84;229.81;18.31;74.47;3.59;0.00
720.00;840.00;2min_agg;39;17.19;0;58;826096563#1.82;2;2;5.73;0;2.81;11.31;529.84;23.17;74.01;11.10;0.00
720.00;840.00;2min_agg;0;9.03;0;17;826105809#10;17;17;3.01;17;1.38;3.81;64.84;17.00;24.56;3.57;0.00
720.00;840.00;2min_agg;0;5.83;0;17;826105809#11;1;1;2.92;16;1.41;6.55;112.93;25.41;7.82;6.36;0.00
720.00;840.00;2min_agg;0;6.14;0;17;826105809#12;0;0;3.07;17;1.33;1.39;23.66;26.67;0.52;1.20;0.00
720.00;840.00;2min_agg;16;5.58;0;17;826105809#13;0;0;1.86;0;0.92;16.08;280.44;26.34;8.19;15.89;0.00
720.00;840.00;2min_agg;0;16.71;27;0;826105809#14;16;16;5.57;28;2.76;13.73;371.96;13.88;180.34;13.49;0.00
720.00;840.00;2min_agg;0;16.35;0;27;826105809#14.186;2;2;4.09;26;1.52;1.13;29.71;17.79;7.55;0.81;0.00
720.00;840.00;2min_agg;0;50.03;0;17;826105809#14.238;12;12;12.51;19;6.03;16.29;294.75;3.32;249.33;15.33;147.00
720.00;840.00;2min_agg;0;4.15;12;0;881465158#8;3;3;2.08;9;1.04;31.91;300.99;19.07;85.37;31.70;0.00
