interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
1200.00;1320.00;2min_agg;0;18.08;0;25;331158298;11;11;6.03;25;2.76;5.54;139.90;12.55;75.86;5.25;0.00
1200.00;1320.00;2min_agg;0;43.66;0;24;331158298.105;14;14;14.55;10;7.18;28.50;580.09;4.06;495.31;27.35;332.00
1200.00;1320.00;2min_agg;0;3.94;0;5;331159362#1;0;0;1.31;5;0.52;1.80;9.01;13.34;5.04;1.47;0.00
1200.00;1320.00;2min_agg;0;4.75;0;6;331159362#2;0;0;1.58;6;0.51;0.86;5.19;16.31;2.12;0.57;0.00
1200.00;1320.00;2min_agg;7;2.22;0;6;331159362#3;0;0;1.11;0;0.54;8.71;55.85;24.66;6.17;8.53;0.00
1200.00;1320.00;2min_agg;0;5.38;0;12;331159363#1;4;4;1.34;13;0.64;7.11;87.83;19.84;24.42;6.92;0.00
1200.00;1320.00;2min_agg;0;4.26;0;13;331159364#0;2;2;1.42;13;0.69;6.29;81.49;26.17;4.21;6.10;0.00
1200.00;1320.00;2min_agg;0;8.12;0;18;331159364#1;1;1;4.06;21;1.89;3.88;75.35;21.23;16.68;3.68;0.00
1200.00;1320.00;2min_agg;20;6.38;0;21;331159364#2;6;6;2.13;0;1.05;19.43;384.39;26.08;15.55;19.24;0.00
1200.00;1320.00;2min_agg;0;242.63;0;41;331159364#2.1476;2;2;80.88;40;37.37;39.24;1582.69;1.51;1473.24;37.18;560.00
1200.00;1320.00;2min_agg;0;30.11;55;0;331159364#2.526;23;23;10.04;45;4.94;61.59;3413.44;15.42;1491.12;59.83;232.00
1200.00;1320.00;2min_agg;0;2.89;0;4;331159366#1;0;0;0.96;4;0.27;0.54;2.17;20.76;0.57;0.29;0.00
1200.00;1320.00;2min_agg;0;27.56;0;27;331159366#2;10;10;9.19;26;3.59;3.74;100.11;9.43;62.03;2.78;9.00
1200.00;1320.00;2min_agg;0;132.25;0;19;331159366#3;1;1;44.08;19;11.51;2.97;53.80;2.82;47.16;1.55;18.00
1200.00;1320.00;2min_agg;0;157.13;0;62;331159366#4;30;30;52.38;64;23.36;16.09;1016.48;3.66;852.54;14.33;229.00
1200.00;1320.00;2min_agg;0;16.60;0;20;331159366#5;2;2;5.53;20;1.83;0.96;18.45;14.84;4.09;0.62;0.00
1200.00;1320.00;2min_agg;0;38.95;0;47;331159366#6;17;17;12.98;44;5.69;4.06;183.40;10.90;92.38;3.51;0.00
1200.00;1320.00;2min_agg;0;31.71;0;18;331159366#7;0;0;10.57;18;1.25;0.37;5.90;17.55;1.14;0.09;0.00
1200.00;1320.00;2min_agg;0;11.22;0;18;331159366#8;17;17;3.74;19;1.71;4.57;83.81;14.72;28.71;4.05;0.00
1200.00;1320.00;2min_agg;5;18.22;45;7;331159372#0;35;35;9.11;44;4.54;47.18;2377.45;23.16;408.40;46.98;0.00
1200.00;1320.00;2min_agg;0;14.29;0;44;331159372#1;5;5;7.15;44;3.49;8.94;390.20;26.00;25.31;8.75;0.00
1200.00;1320.00;2min_agg;0;33.04;0;44;331159372#2;0;0;16.52;37;8.06;11.39;473.62;10.93;285.95;10.99;158.00
1200.00;1320.00;2min_agg;0;150.01;0;21;331159372#4;1;1;50.00;26;24.44;25.38;563.96;1.43;531.02;25.16;443.00
1200.00;1320.00;2min_agg;0;6.42;0;14;331159372#6;0;0;2.14;12;0.95;2.41;31.55;19.05;9.51;2.18;0.00
1200.00;1320.00;2min_agg;0;8.56;0;15;331159372#7;3;3;2.85;15;1.12;1.28;19.15;18.52;5.92;1.03;0.00
1200.00;1320.00;2min_agg;0;5.42;0;15;331159372#7.21;0;0;2.71;15;1.31;8.13;120.02;23.33;13.15;7.82;0.00
1200.00;1320.00;2min_agg;0;101.64;0;12;331159372#8;0;0;50.82;12;0.98;0.20;2.44;25.58;0.13;0.01;0.00
1200.00;1320.00;2min_agg;12;4.05;0;12;331159372#9;0;0;2.02;0;0.99;9.90;118.60;25.16;8.09;9.71;0.00
1200.00;1320.00;2min_agg;0;5.40;0;6;331159373#0;0;0;1.80;6;0.76;3.19;19.13;10.82;11.55;2.83;0.00
1200.00;1320.00;2min_agg;0;5.19;0;14;331159373#0.23;1;1;1.73;13;0.84;8.61;114.30;21.91;25.57;8.43;0.00
1200.00;1320.00;2min_agg;0;10.82;0;12;331159373#0.40;5;5;3.61;12;1.25;1.20;14.12;13.18;7.41;0.85;0.00
1200.00;1320.00;2min_agg;15;4.44;0;13;331159373#1;1;1;2.22;0;1.10;24.24;352.22;27.46;8.01;24.05;0.00
1200.00;1320.00;2min_agg;0;4.09;9;0;331159373#3;3;3;2.04;9;1.02;27.95;290.76;21.38;69.75;27.76;0.00
1200.00;1320.00;2min_agg;0;7.57;0;11;331159374;0;0;3.78;11;1.61;2.53;27.88;14.09;11.90;2.23;0.00
1200.00;1320.00;2min_agg;0;6.05;16;0;331162256#0;7;7;3.02;18;1.51;51.00;864.08;23.45;125.03;50.81;0.00
1200.00;1320.00;2min_agg;0;5.48;0;18;331162256#1;0;0;2.74;16;1.28;3.16;51.88;26.54;1.59;2.97;0.00
1200.00;1320.00;2min_agg;0;6.65;0;16;331162256#1.100;2;2;2.22;16;0.95;1.48;23.68;23.43;3.49;1.25;0.00
1200.00;1320.00;2min_agg;0;133.33;0;6;343157891#0;0;0;133.33;5;43.22;37.10;184.11;0.28;179.60;17.17;174.00
1200.00;1320.00;2min_agg;0;133.33;0;4;343157891#1;0;0;133.33;2;57.94;119.27;293.35;0.19;288.49;69.48;275.00
1200.00;1320.00;2min_agg;0;133.33;0;7;343157891#3;0;0;133.33;6;57.79;30.19;184.45;0.52;178.96;14.67;168.00
1200.00;1320.00;2min_agg;0;40.26;0;24;343157892;0;0;40.26;7;19.89;52.92;1009.89;4.04;823.22;51.85;666.00
1200.00;1320.00;2min_agg;0;133.33;0;1;343157893;0;0;133.33;1;67.90;583.28;583.29;0.07;581.20;581.69;558.00
1200.00;1320.00;2min_agg;0;45.59;0;16;343227267;2;2;11.40;14;5.53;15.65;246.63;3.20;213.97;14.76;154.00
1200.00;1320.00;2min_agg;0;9.02;0;14;343227269#1;8;8;3.01;14;1.37;4.48;62.76;14.05;30.59;4.17;0.00
1200.00;1320.00;2min_agg;0;39.15;0;13;343227269#2;0;0;13.05;14;6.25;11.68;148.14;3.13;128.80;11.17;92.00
1200.00;1320.00;2min_agg;0;10.38;0;9;343227270#0;0;0;5.19;12;2.54;33.13;311.40;7.70;219.75;31.99;159.00
1200.00;1320.00;2min_agg;0;2.35;0;3;343227270#2;0;0;1.18;4;0.56;13.43;47.85;13.00;20.44;12.37;0.00
1200.00;1320.00;2min_agg;5;2.79;0;5;343227271#4;0;0;1.40;0;0.66;11.43;57.14;15.35;21.86;11.22;0.00
1200.00;1320.00;2min_agg;0;1.36;0;3;343227271#6;3;3;0.68;3;0.33;8.81;26.43;18.90;7.40;8.61;0.00
1200.00;1320.00;2min_agg;0;4.10;0;3;343227271#7;0;0;4.10;5;1.93;14.02;56.55;8.56;38.47;12.45;10.00
1200.00;1320.00;2min_agg;0;1.18;0;2;352076119#0;0;0;0.39;2;0.18;4.61;9.22;15.20;3.02;4.03;0.00
1200.00;1320.00;2min_agg;0;266.67;0;31;404673246#0;0;0;133.33;31;11.72;0.94;29.25;5.51;23.41;0.04;0.00
1200.00;1320.00;2min_agg;0;12.00;0;31;404673246#1;0;0;6.00;30;2.94;30.16;913.51;21.20;207.80;29.54;0.00
1200.00;1320.00;2min_agg;0;266.67;0;30;404673246#2;0;0;133.33;30;13.52;1.15;33.74;4.53;14.44;0.04;0.00
1200.00;1320.00;2min_agg;0;2.03;0;5;404673246#3;0;0;1.01;5;0.49;11.39;57.00;21.03;17.10;11.22;0.00
1200.00;1320.00;2min_agg;0;2.70;0;6;404673246#4;0;0;1.35;6;0.63;8.07;48.45;19.15;13.70;7.29;0.00
1200.00;1320.00;2min_agg;0;6.32;0;13;404673246#5;2;2;3.16;13;1.52;10.63;138.14;17.61;52.84;10.44;0.00
1200.00;1320.00;2min_agg;0;266.67;0;32;404673249;0;0;133.33;32;14.86;1.16;37.08;4.49;9.41;0.04;0.00
1200.00;1320.00;2min_agg;8;107.74;9;33;456043498#0;13;13;35.91;25;17.82;56.55;1995.92;2.82;1786.59;56.07;1350.00
1200.00;1320.00;2min_agg;0;174.63;0;26;456043498#1;3;3;58.21;26;28.90;103.25;2532.94;1.22;2408.37;102.47;2022.00
1200.00;1320.00;2min_agg;0;8.39;0;22;456043498#3;2;2;2.80;21;1.36;9.62;209.69;22.17;41.55;9.43;0.00
1200.00;1320.00;2min_agg;15;5.60;0;21;456043498#4;0;0;1.87;0;0.92;16.12;279.34;26.08;14.03;15.93;0.00
1200.00;1320.00;2min_agg;0;4.89;0;10;456207630#10;4;4;1.63;8;0.79;27.28;237.87;15.03;104.73;26.50;33.00
1200.00;1320.00;2min_agg;20;12.52;0;25;456207630#11;7;7;4.17;5;1.97;14.08;344.37;16.64;139.87;12.93;11.00
1200.00;1320.00;2min_agg;0;15.11;30;0;456207630#6;26;26;5.04;30;2.48;28.83;859.10;16.61;325.69;27.99;0.00
1200.00;1320.00;2min_agg;0;101.85;0;0;456207630#8;0;0;33.95;6;16.96;488.35;2246.17;0.39;2211.70;491.22;1811.00
1200.00;1320.00;2min_agg;0;0.70;0;1;457869985;0;0;0.70;1;0.32;5.22;5.22;12.89;1.59;4.69;0.00
1200.00;1320.00;2min_agg;0;5.23;0;3;503654783;0;0;5.23;3;2.49;11.82;35.45;5.20;25.29;10.83;19.00
1200.00;1320.00;2min_agg;0;12.23;0;17;503654784;0;0;12.23;17;5.66;6.05;102.76;12.40;45.83;5.40;0.00
1200.00;1320.00;2min_agg;0;9.62;0;19;607902629#1;0;0;9.62;19;4.63;10.04;192.67;17.13;44.72;9.79;0.00
1200.00;1320.00;2min_agg;0;16.70;0;19;607902629#2;0;0;16.70;22;7.89;12.73;254.41;10.36;129.12;11.53;7.00
1200.00;1320.00;2min_agg;0;133.33;0;13;607902629#3;0;0;133.33;13;13.51;1.68;21.81;3.10;13.81;0.69;7.74
1200.00;1320.00;2min_agg;0;1.97;0;3;767020192#1;0;0;0.98;2;0.44;5.44;12.98;11.03;5.60;5.10;0.00
1200.00;1320.00;2min_agg;0;1.16;0;2;767020192#2;0;0;0.58;2;0.23;1.50;2.99;17.76;0.17;1.22;0.00
1200.00;1320.00;2min_agg;0;1.43;0;3;767020192#3;0;0;0.71;3;0.33;3.73;11.19;18.87;0.34;3.46;0.00
1200.00;1320.00;2min_agg;0;1.37;0;3;767020192#4;0;0;0.69;3;0.33;8.64;25.93;18.80;0.89;8.37;0.00
1200.00;1320.00;2min_agg;0;1.42;0;3;767020192#5;0;0;0.71;3;0.33;3.86;11.57;18.94;0.32;3.59;0.00
1200.00;1320.00;2min_agg;0;1.42;0;3;767020192#6;0;0;0.71;3;0.33;4.54;13.61;18.74;0.51;4.26;0.00
1200.00;1320.00;2min_agg;0;1.18;0;3;767020192#7;0;0;0.59;2;0.29;16.99;45.10;19.00;1.60;16.74;0.00
1200.00;1320.00;2min_agg;0;1.21;0;2;767020192#8;0;0;0.60;2;0.28;8.06;16.12;14.41;3.43;7.22;0.00
1200.00;1320.00;2min_agg;0;1.72;0;3;769037328#0;1;1;0.86;5;0.42;20.14;93.80;22.83;14.58;19.96;0.00
1200.00;1320.00;2min_agg;0;3.70;0;5;769037328#1;0;0;1.85;7;0.89;13.28;68.05;11.92;37.39;12.38;20.00
1200.00;1320.00;2min_agg;21;8.18;0;21;769037328#2;6;6;4.09;0;2.02;25.27;595.98;24.22;60.34;25.08;0.00
1200.00;1320.00;2min_agg;0;1.37;0;3;769037344#3;0;0;0.69;2;0.34;26.78;78.73;18.01;14.39;26.33;0.00
1200.00;1320.00;2min_agg;0;124.43;0;2;769037344#4;2;2;62.22;2;1.12;1.88;2.99;2.77;1.64;0.21;0.00
1200.00;1320.00;2min_agg;3;1.26;0;3;775228304;0;0;1.26;0;0.60;5.17;15.41;20.74;0.42;4.93;0.00
1200.00;1320.00;2min_agg;8;5.20;0;11;775228305;0;0;5.20;3;2.43;3.97;43.55;18.86;4.11;3.72;0.00
1200.00;1320.00;2min_agg;0;43.64;0;30;826096558;0;0;43.64;30;15.28;2.15;64.57;8.05;27.34;1.64;0.00
1200.00;1320.00;2min_agg;0;23.44;0;30;826096559;0;0;23.44;31;11.44;26.06;795.31;11.04;146.67;25.17;0.00
1200.00;1320.00;2min_agg;0;23.56;0;30;826096560;0;0;23.56;30;10.39;3.81;113.88;11.90;16.92;3.42;0.00
1200.00;1320.00;2min_agg;0;32.71;0;24;826096563#0;10;10;10.90;27;5.32;20.98;513.21;6.47;394.30;20.35;204.00
1200.00;1320.00;2min_agg;0;22.42;0;41;826096563#1;1;1;7.47;40;3.44;4.34;175.48;16.19;71.45;4.09;0.00
1200.00;1320.00;2min_agg;37;13.82;0;40;826096563#1.82;1;1;4.61;2;2.26;10.81;426.23;24.23;47.41;10.62;0.00
1200.00;1320.00;2min_agg;0;9.02;0;17;826105809#10;17;17;3.01;17;1.38;3.85;64.77;16.82;25.86;3.61;0.00
1200.00;1320.00;2min_agg;0;5.50;0;17;826105809#11;0;0;2.75;16;1.33;6.57;106.54;25.33;9.44;6.38;0.00
1200.00;1320.00;2min_agg;0;6.01;0;16;826105809#12;0;0;3.01;17;1.30;1.38;23.17;26.98;0.67;1.19;0.00
1200.00;1320.00;2min_agg;16;5.31;0;17;826105809#13;0;0;1.77;0;0.88;15.91;266.53;26.63;10.91;15.72;0.00
1200.00;1320.00;2min_agg;0;16.98;28;0;826105809#14;17;17;5.66;29;2.81;13.70;377.96;13.90;190.20;13.50;0.00
1200.00;1320.00;2min_agg;0;15.60;0;29;826105809#14.186;5;5;3.90;29;1.47;0.98;28.34;20.58;5.17;0.72;0.00
1200.00;1320.00;2min_agg;0;19.86;0;23;826105809#14.238;4;4;4.97;22;2.23;5.07;115.28;10.53;58.09;4.26;1.00
1200.00;1320.00;2min_agg;0;4.13;9;0;881465158#8;6;6;2.07;9;1.03;28.37;299.54;21.45;73.78;28.15;0.00
1200.00;1320.00;2min_agg;0;153.83;0;44;897570586;0;0;51.28;45;23.28;14.54;649.60;2.76;585.39;13.41;221.00
1200.00;1320.00;2min_agg;0;128.68;0;45;897570586.53;1;1;42.89;46;20.78;39.52;1794.21;3.07;1593.56;38.05;156.00
1200.00;1320.00;2min_agg;0;235.86;0;28;897570587;0;0;78.62;30;38.36;113.48;3311.49;1.08;3180.05;112.10;1641.00
1200.00;1320.00;2min_agg;0;58.81;0;29;897570587.118;17;17;19.60;26;8.99;9.53;264.98;4.47;205.89;8.66;79.00
1200.00;1320.00;2min_agg;32;129.78;0;45;897570588;0;0;43.26;14;20.83;46.03;2034.20;2.95;1817.72;44.30;295.00
1200.00;1320.00;2min_agg;0;248.83;24;5;897570589;0;0;82.94;29;39.96;139.71;3917.82;0.97;3778.08;133.49;1803.00
1200.00;1320.00;2min_agg;0;4.46;0;5;gneE1;0;0;4.46;6;2.09;10.85;55.18;9.95;17.42;9.81;1.00
1200.00;1320.00;2min_agg;0;4.31;0;1;gneE4;0;0;4.31;1;0.65;1.13;1.13;6.37;0.31;0.38;0.00
1200.00;1320.00;2min_agg;0;133.33;0;2;gneE6;0;0;133.33;2;7.28;5.27;10.54;1.07;9.05;4.10;7.00
1200.00;1320.00;2min_agg;0;133.33;0;1;gneE9;0;0;133.33;1;93.62;122.53;122.53;0.08;121.43;115.91;104.00
1320.00;1440.00;2min_agg;2;2.89;0;4;-131361937;0;0;2.89;2;1.40;22.03;87.73;11.71;8.50;21.00;0.00
1320.00;1440.00;2min_agg;0;22.01;0;12;-343227268;0;0;11.00;11;5.34;16.02;185.16;4.69;153.80;15.10;103.00
1320.00;1440.00;2min_agg;0;75.81;0;2;-498573406#1;0;0;75.81;2;1.46;0.91;1.82;5.72;0.21;0.04;0.00
1320.00;1440.00;2min_agg;0;23.85;0;24;-51081575#0;0;0;23.85;10;11.71;28.79;574.90;7.15;372.42;27.97;265.00
1320.00;1440.00;2min_agg;0;133.33;0;24;-51081575#1;0;0;133.33;24;17.04;1.04;24.92;5.86;18.05;0.21;0.00
1320.00;1440.00;2min_agg;0;106.16;14;2;-607902629#1;0;0;106.16;17;52.87;133.41;2127.20;1.29;1987.52;132.64;1141.00
1320.00;1440.00;2min_agg;0;1.66;0;2;-607902629#2;0;0;1.66;2;0.78;12.64;25.27;10.44;12.73;11.65;0.00
1320.00;1440.00;2min_agg;0;61.54;0;2;-769037343#0;0;0;61.54;2;1.18;0.74;1.48;7.04;0.18;0.03;0.00
1320.00;1440.00;2min_agg;0;2.46;0;5;-769037343#1;0;0;2.46;2;1.19;16.40;60.16;12.71;6.69;15.82;0.00
1320.00;1440.00;2min_agg;0;5.58;0;6;-769037343#2;0;0;5.58;6;2.54;9.99;59.91;9.47;19.22;9.36;0.00
1320.00;1440.00;2min_agg;0;18.38;0;6;-769037343#3;0;0;18.38;6;6.49;4.06;24.37;3.95;12.11;2.40;0.00
1320.00;1440.00;2min_agg;0;2.42;3;0;-775228304;0;0;2.42;3;1.19;10.38;29.66;10.34;14.69;10.13;0.00
1320.00;1440.00;2min_agg;0;4.20;3;3;-775228305;0;0;4.20;6;2.02;6.12;35.45;12.33;15.02;5.82;0.00
1320.00;1440.00;2min_agg;0;400.00;0;1;107270959#10;1;1;133.33;2;1.80;5.36;10.62;0.97;9.19;5.37;8.00
1320.00;1440.00;2min_agg;0;175.87;3;0;107270959#6;50;50;58.62;24;29.22;290.51;4267.63;0.71;4137.20;293.02;2878.00
1320.00;1440.00;2min_agg;0;67.45;0;0;107270959#7;0;0;22.48;4;11.23;626.52;1709.24;0.35;1687.76;632.24;1424.00
1320.00;1440.00;2min_agg;3;2.15;0;5;107270959#9;0;0;0.72;1;0.35;15.92;73.65;18.22;22.73;15.60;0.00
1320.00;1440.00;2min_agg;0;0.50;0;0;131361915.40;1;1;0.25;2;0.12;8.53;12.47;25.09;0.53;8.34;0.00
1320.00;1440.00;2min_agg;0;0.67;0;2;131361931;0;0;0.34;2;0.16;6.19;12.38;25.63;0.31;6.00;0.00
1320.00;1440.00;2min_agg;0;3.08;0;10;131361932;9;9;1.54;10;0.74;5.77;56.22;27.23;1.93;5.59;0.00
1320.00;1440.00;2min_agg;0;35.86;20;2;131361937;0;0;35.86;14;17.85;52.25;1088.65;4.94;685.27;51.55;477.00
1320.00;1440.00;2min_agg;0;2.96;0;10;131361939#0;0;0;1.48;9;0.71;4.74;43.50;26.89;2.29;4.54;0.00
1320.00;1440.00;2min_agg;0;23.15;0;10;131361939#1;0;0;11.57;14;5.46;17.86;201.06;4.33;170.73;14.26;80.00
1320.00;1440.00;2min_agg;0;88.66;0;16;131361939#1.85;0;0;29.55;20;14.23;22.34;408.42;1.94;370.84;21.84;268.00
1320.00;1440.00;2min_agg;0;0.85;0;2;131361940#0;0;0;0.43;2;0.20;9.41;18.82;20.05;3.16;8.72;0.00
1320.00;1440.00;2min_agg;0;2.33;0;5;131361940#1;0;0;1.17;6;0.56;22.36;111.46;18.03;33.46;21.52;0.00
1320.00;1440.00;2min_agg;0;3.10;0;6;140621781#0;0;0;3.10;7;1.51;16.08;105.79;17.98;17.22;15.85;0.00
1320.00;1440.00;2min_agg;7;2.89;0;7;140621781#1;0;0;2.89;0;1.41;9.92;69.25;20.66;2.68;9.69;0.00
1320.00;1440.00;2min_agg;0;33.94;0;6;230894418#0;0;0;16.97;4;8.29;22.14;125.39;1.62;116.68;20.44;95.00
1320.00;1440.00;2min_agg;0;15.59;0;6;230894418#2;1;1;7.79;7;3.74;33.71;181.94;3.03;160.21;31.66;122.00
1320.00;1440.00;2min_agg;0;20.19;0;28;27318402#0;0;0;6.73;26;3.00;4.09;110.62;12.39;60.32;3.78;0.00
1320.00;1440.00;2min_agg;0;17.34;0;27;27318402#0.49;0;0;4.34;27;1.52;0.90;24.35;18.52;7.83;0.64;0.00
1320.00;1440.00;2min_agg;25;9.48;0;27;27318402#0.62;0;0;3.16;2;1.54;8.22;220.56;24.19;25.08;8.03;0.00
1320.00;1440.00;2min_agg;0;0.64;0;2;27318402#1;0;0;0.21;2;0.11;17.95;35.90;26.42;0.91;17.76;0.00
1320.00;1440.00;2min_agg;0;0.65;0;2;27318402#2;0;0;0.32;2;0.16;7.71;15.42;26.38;0.41;7.52;0.00
1320.00;1440.00;2min_agg;0;0.86;0;2;27318402#2.206;0;0;0.29;2;0.11;1.05;2.10;24.12;0.04;0.83;0.00
1320.00;1440.00;2min_agg;0;11.87;0;14;27318402#5;14;14;3.96;14;1.52;1.77;24.94;12.72;13.56;1.42;0.00
1320.00;1440.00;2min_agg;0;7.56;0;15;27318402#6;0;0;2.52;15;1.12;2.46;37.57;18.87;12.02;2.22;0.00
1320.00;1440.00;2min_agg;0;4.62;0;15;27318402#7;0;0;2.31;13;1.13;9.70;135.38;25.67;9.61;9.51;0.00
1320.00;1440.00;2min_agg;12;4.22;0;13;27318402#8;0;0;2.11;0;0.95;1.98;23.87;26.36;0.87;1.79;0.00
1320.00;1440.00;2min_agg;0;144.69;26;9;29027962#0;26;26;48.23;36;23.83;110.84;3978.13;2.11;3660.50;109.52;1523.00
1320.00;1440.00;2min_agg;0;6.08;0;12;29027962#1;5;5;2.03;12;0.96;11.04;135.20;17.24;50.47;10.40;1.00
1320.00;1440.00;2min_agg;0;210.52;0;10;29027962#2;2;2;70.17;2;34.81;293.14;1279.30;0.19;1270.63;277.55;1214.00
1320.00;1440.00;2min_agg;0;308.26;0;2;29027962#3;3;3;102.75;0;49.30;1106.21;3358.46;0.09;3347.78;993.21;3196.00
1320.00;1440.00;2min_agg;0;220.63;0;0;29027962#4;3;3;73.54;5;33.49;500.04;1505.93;0.12;1497.82;528.67;1391.00
1320.00;1440.00;2min_agg;2;0.70;0;2;29027962#6;0;0;0.23;0;0.11;19.36;38.72;24.19;4.96;19.18;0.00
1320.00;1440.00;2min_agg;0;141.46;0;4;29028027#6;0;0;70.73;4;1.36;0.85;3.39;6.13;2.67;0.04;0.00
1320.00;1440.00;2min_agg;0;133.33;0;10;331059134#5;0;0;133.33;10;8.10;1.02;10.11;5.08;8.34;0.05;0.00
1320.00;1440.00;2min_agg;0;17.85;0;29;331060563#3;29;29;8.93;31;4.25;20.71;612.42;14.05;303.39;19.54;0.00
1320.00;1440.00;2min_agg;0;266.67;0;31;331060563#4;0;0;133.33;31;14.89;1.20;37.25;4.33;9.26;0.06;0.00
1320.00;1440.00;2min_agg;0;134.05;15;0;331158296#0;7;7;44.68;11;22.28;308.31;4120.65;0.85;3991.54;300.69;3071.00
1320.00;1440.00;2min_agg;0;168.96;0;10;331158296#0.267;2;2;56.32;4;27.51;241.04;1321.34;0.29;1302.64;235.23;1186.00
1320.00;1440.00;2min_agg;0;23.12;0;0;331158296#1;0;0;7.71;7;3.81;247.92;363.57;0.55;349.46;283.15;307.00
1320.00;1440.00;2min_agg;0;35.29;0;43;331158298;24;24;11.76;41;5.42;6.33;273.13;10.98;165.02;5.98;16.00
1320.00;1440.00;2min_agg;0;195.47;0;41;331158298.105;24;24;65.16;31;32.32;77.51;2597.03;1.49;2456.38;76.28;1574.00
1320.00;1440.00;2min_agg;0;4.10;0;5;331159362#1;0;0;1.37;5;0.54;1.87;9.37;12.83;5.19;1.52;0.00
1320.00;1440.00;2min_agg;0;4.39;0;6;331159362#2;0;0;1.46;6;0.47;0.80;4.79;17.65;1.86;0.52;0.00
1320.00;1440.00;2min_agg;6;2.01;0;6;331159362#3;0;0;1.01;0;0.49;8.45;50.63;25.42;6.03;8.27;0.00
1320.00;1440.00;2min_agg;0;5.92;0;13;331159363#1;2;2;1.48;13;0.71;7.45;96.62;18.94;32.09;7.25;0.00
1320.00;1440.00;2min_agg;0;3.55;0;13;331159364#0;0;0;1.18;9;0.57;6.04;67.90;27.23;2.99;5.86;0.00
1320.00;1440.00;2min_agg;0;4.50;0;11;331159364#1;0;0;2.25;12;1.06;3.55;41.74;23.17;8.02;3.35;0.00
1320.00;1440.00;2min_agg;14;4.05;0;12;331159364#2;1;1;1.35;0;0.67;18.40;244.02;27.54;8.58;18.22;0.00
1320.00;1440.00;2min_agg;0;201.31;0;63;331159364#2.1476;4;4;67.10;62;31.18;21.31;1313.21;2.79;1146.02;20.28;95.00
1320.00;1440.00;2min_agg;0;30.93;52;0;331159364#2.526;35;35;10.31;65;5.07;67.20;3505.74;14.13;1736.97;65.02;6.00
1320.00;1440.00;2min_agg;0;2.09;0;3;331159366#1;2;2;0.70;3;0.19;0.52;1.57;21.47;0.37;0.29;0.00
1320.00;1440.00;2min_agg;0;27.41;0;30;331159366#2;12;12;9.14;30;3.85;3.32;99.58;10.61;54.03;2.84;0.00
1320.00;1440.00;2min_agg;0;27.79;0;19;331159366#3;0;0;9.26;19;1.85;0.60;11.31;13.87;4.54;0.24;0.00
1320.00;1440.00;2min_agg;0;70.19;0;81;331159366#4;23;23;23.40;83;10.54;5.61;454.06;10.51;260.98;5.08;2.00
1320.00;1440.00;2min_agg;0;57.90;0;53;331159366#5;2;2;19.30;52;6.35;1.25;64.33;11.40;26.31;0.81;0.00
1320.00;1440.00;2min_agg;0;79.99;0;76;331159366#6;32;32;26.66;76;11.73;4.95;376.68;8.93;225.59;4.38;1.00
1320.00;1440.00;2min_agg;0;76.68;0;34;331159366#7;0;0;25.56;34;3.02;0.43;14.26;15.15;4.26;0.10;0.00
1320.00;1440.00;2min_agg;0;26.35;0;34;331159366#8;38;38;8.78;31;4.08;6.11;196.80;11.00;101.58;5.52;3.00
1320.00;1440.00;2min_agg;9;18.63;42;6;331159372#0;25;25;9.31;45;4.64;48.64;2431.27;22.46;442.32;48.44;0.00
1320.00;1440.00;2min_agg;0;14.61;0;45;331159372#1;4;4;7.31;43;3.57;9.19;398.92;25.31;32.07;8.98;0.00
1320.00;1440.00;2min_agg;0;30.52;0;43;331159372#2;0;0;15.26;50;7.40;9.52;437.54;13.07;229.93;9.17;41.00
1320.00;1440.00;2min_agg;0;107.14;0;34;331159372#4;2;2;35.71;34;17.17;11.59;402.82;3.14;351.43;11.04;261.00
1320.00;1440.00;2min_agg;0;11.89;0;23;331159372#6;1;1;3.96;25;1.76;2.44;58.46;18.82;18.72;2.20;0.00
1320.00;1440.00;2min_agg;0;13.03;0;26;331159372#7;3;3;4.34;26;1.71;1.12;29.14;21.09;7.01;0.89;0.00
1320.00;1440.00;2min_agg;0;8.84;0;26;331159372#7.21;1;1;4.42;23;2.15;7.75;195.72;24.44;22.20;7.52;0.00
1320.00;1440.00;2min_agg;0;174.30;0;21;331159372#8;0;0;87.15;21;1.68;0.20;4.18;26.10;0.29;0.01;0.00
1320.00;1440.00;2min_agg;19;6.52;0;21;331159372#9;0;0;3.26;0;1.60;9.44;190.95;26.39;11.65;9.25;0.00
1320.00;1440.00;2min_agg;0;10.96;0;12;331159373#0;0;0;3.65;12;1.54;3.23;38.80;10.67;24.13;2.86;0.00
1320.00;1440.00;2min_agg;0;5.87;0;14;331159373#0.23;1;1;1.96;16;0.95;8.57;129.27;22.02;26.57;8.38;0.00
1320.00;1440.00;2min_agg;0;8.97;0;12;331159373#0.40;0;0;2.99;12;1.02;0.98;11.72;16.26;4.97;0.68;0.00
1320.00;1440.00;2min_agg;13;4.48;0;16;331159373#1;5;5;2.24;0;1.11;24.75;355.16;26.90;8.57;24.56;0.00
1320.00;1440.00;2min_agg;0;3.94;9;0;331159373#3;2;2;1.97;12;0.98;28.31;280.23;21.11;66.57;28.13;0.00
