interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_timeLoss,edge_traveltime,edge_waitingTime
0.00,120.00,2min_agg,0,9.42,0,25,897570587,7,7,3.14,25,1.49,5.29,132.32,23.04,25.53,5.00,0.00
0.00,120.00,2min_agg,0,40.65,0,24,897570587.118,5,5,13.55,23,6.23,7.69,183.19,5.53,138.22,6.69,60.00
0.00,120.00,2min_agg,12,4.30,0,14,897570588,0,0,1.43,0,0.69,5.18,67.43,26.16,3.10,4.99,0.00
0.00,120.00,2min_agg,0,18.08,25,5,897570589,9,9,6.03,25,2.98,11.06,284.67,12.32,162.43,10.83,0.00
0.00,120.00,2min_agg,0,7.47,0,2,gneE4,0,0,7.47,2,1.13,0.98,1.95,7.35,0.39,0.35,0.00
0.00,120.00,2min_agg,0,45.20,0,2,gneE6,0,0,45.20,2,2.24,1.76,3.53,3.21,2.19,0.62,0.00
0.00,120.00,2min_agg,0,2.42,0,1,gneE9,0,0,2.42,1,0.60,1.53,1.53,6.70,0.35,0.83,0.00
120.00,240.00,2min_agg,7,4.19,0,5,-131361937,0,0,4.19,0,2.05,20.78,127.40,12.42,17.51,20.40,0.00
120.00,240.00,2min_agg,0,21.60,0,9,-343227268,2,2,10.80,6,5.30,20.98,181.71,3.58,155.58,19.95,121.00
120.00,240.00,2min_agg,0,128.84,0,3,-498573406#1,0,0,128.84,3,2.48,1.03,3.09,5.05,0.80,0.04,0.00
120.00,240.00,2min_agg,0,9.30,7,0,-607902629#1,0,0,9.30,7,4.56,28.75,186.36,5.98,132.20,27.54,65.00
120.00,240.00,2min_agg,0,2.42,3,0,-775228304,0,0,2.42,3,1.19,10.40,29.71,10.32,17.12,10.15,0.00
120.00,240.00,2min_agg,0,4.40,3,3,-775228305,0,0,4.40,7,2.11,5.89,37.14,12.79,17.37,5.60,0.00
120.00,240.00,2min_agg,0,23.17,40,0,107270959#6,34,34,7.72,41,3.84,14.45,562.26,14.34,276.36,14.27,0.00
120.00,240.00,2min_agg,0,102.75,0,40,107270959#7,6,6,34.25,22,17.05,75.69,2603.80,2.86,2336.79,74.54,1785.00
120.00,240.00,2min_agg,33,11.87,0,31,107270959#9,1,1,3.96,0,1.94,12.44,406.11,23.32,75.07,12.26,0.00
120.00,240.00,2min_agg,0,20.78,13,0,131361937,0,0,20.78,15,10.30,47.17,630.86,5.47,378.37,46.40,229.00
120.00,240.00,2min_agg,0,2.70,0,5,131361940#1,0,0,1.35,6,0.65,21.57,129.18,18.69,36.83,20.83,0.00
120.00,240.00,2min_agg,0,2.80,0,8,140621781#0,0,0,2.80,6,1.35,15.63,95.57,18.50,19.65,15.41,0.00
120.00,240.00,2min_agg,6,2.25,0,6,140621781#1,0,0,2.25,0,1.10,9.03,54.06,22.70,1.40,8.81,0.00
120.00,240.00,2min_agg,0,36.77,0,7,230894418#0,0,0,18.38,6,8.96,19.60,135.85,1.83,125.19,18.43,94.00
120.00,240.00,2min_agg,0,12.42,0,7,230894418#2,2,2,6.21,5,2.96,21.07,145.02,4.85,117.86,19.16,83.00
120.00,240.00,2min_agg,0,16.18,0,22,27318402#0,0,0,5.39,21,2.40,4.20,89.83,12.20,49.64,3.89,0.00
120.00,240.00,2min_agg,0,13.73,0,21,27318402#0.49,0,0,3.43,22,1.21,0.89,19.28,18.75,6.15,0.63,0.00
120.00,240.00,2min_agg,24,7.65,0,22,27318402#0.62,0,0,2.55,0,1.24,7.98,178.02,24.94,16.90,7.79,0.00
120.00,240.00,2min_agg,0,7.12,0,9,27318402#5,9,9,2.37,8,0.91,1.86,14.96,12.12,8.36,1.49,0.00
120.00,240.00,2min_agg,0,3.68,0,8,27318402#6,0,0,1.23,7,0.54,2.52,18.28,18.38,5.85,2.28,0.00
120.00,240.00,2min_agg,0,2.42,0,7,27318402#7,0,0,1.21,7,0.59,10.12,70.84,24.61,5.97,9.92,0.00
120.00,240.00,2min_agg,7,2.47,0,7,27318402#8,0,0,1.23,0,0.56,2.04,13.96,25.58,0.66,1.84,0.00
120.00,240.00,2min_agg,0,20.22,27,0,29027962#0,24,24,6.74,28,3.31,20.99,556.07,11.15,337.05,20.24,61.00
120.00,240.00,2min_agg,0,6.20,0,18,29027962#1,1,1,2.07,16,1.00,8.54,137.86,22.30,34.25,8.36,0.00
120.00,240.00,2min_agg,0,5.20,0,16,29027962#2,0,0,1.73,16,0.79,1.98,31.60,28.17,1.62,1.80,0.00
120.00,240.00,2min_agg,0,5.48,0,16,29027962#3,0,0,1.83,16,0.86,3.73,59.67,25.69,8.06,3.49,0.00
120.00,240.00,2min_agg,0,39.66,0,16,29027962#4,2,2,13.22,19,6.41,16.25,270.71,3.81,235.00,15.62,166.00
120.00,240.00,2min_agg,25,8.60,0,23,29027962#6,5,5,2.87,0,1.41,18.86,477.97,24.84,72.48,18.68,0.00
120.00,240.00,2min_agg,0,47.33,0,1,331059134#5,0,0,47.33,1,0.90,1.14,1.14,4.58,0.92,0.06,0.00
120.00,240.00,2min_agg,0,9.77,19,0,331158296#0,8,8,3.26,17,1.62,17.07,300.22,15.30,138.36,16.81,0.00
120.00,240.00,2min_agg,0,48.36,0,17,331158296#0.267,3,3,16.12,14,7.93,22.73,378.17,3.09,337.25,21.96,240.00
120.00,240.00,2min_agg,0,25.51,0,14,331158296#1,5,5,8.50,17,4.15,24.80,401.27,5.49,314.11,23.96,151.00
120.00,240.00,2min_agg,0,3.02,0,7,331158296#2,3,3,1.01,7,0.46,3.20,22.40,20.89,5.72,2.98,0.00
120.00,240.00,2min_agg,0,3.04,0,7,331158296#2.100,3,3,0.76,8,0.34,1.72,13.31,24.12,1.99,1.52,0.00
120.00,240.00,2min_agg,0,17.93,0,9,331158296#2.118,4,4,4.48,10,2.11,13.23,128.02,4.88,101.86,11.89,51.00
120.00,240.00,2min_agg,0,26.79,0,36,331158298,1,1,8.93,38,4.09,5.51,208.31,12.67,115.18,5.23,0.00
120.00,240.00,2min_agg,0,41.89,0,38,331158298.105,14,14,13.96,32,6.79,14.87,556.59,7.78,399.28,14.20,201.00
120.00,240.00,2min_agg,0,3.39,0,4,331159362#1,0,0,1.13,4,0.45,1.94,7.74,12.42,4.11,1.58,0.00
120.00,240.00,2min_agg,0,2.98,0,4,331159362#2,0,0,0.99,4,0.32,0.81,3.26,17.32,1.12,0.54,0.00
120.00,240.00,2min_agg,5,1.62,0,4,331159362#3,0,0,0.81,0,0.39,8.74,40.76,24.58,2.99,8.55,0.00
120.00,240.00,2min_agg,0,6.91,0,17,331159363#1,3,3,1.73,16,0.83,6.89,112.89,20.48,29.88,6.69,0.00
120.00,240.00,2min_agg,0,5.10,0,16,331159364#0,2,2,1.70,16,0.82,6.10,97.64,26.97,3.00,5.92,0.00
120.00,240.00,2min_agg,0,7.05,0,19,331159364#1,1,1,3.53,19,1.65,3.44,65.44,23.90,9.18,3.25,0.00
120.00,240.00,2min_agg,15,5.38,0,19,331159364#2,2,2,1.79,0,0.89,18.94,324.20,26.75,10.26,18.75,0.00
120.00,240.00,2min_agg,0,81.39,0,43,331159364#2.1476,7,7,27.13,37,13.00,12.81,533.06,4.65,424.38,11.95,206.00
120.00,240.00,2min_agg,0,17.26,45,0,331159364#2.526,24,24,5.75,45,2.86,43.47,1956.10,21.85,425.17,43.14,0.00
120.00,240.00,2min_agg,0,35.68,0,13,331159366#1,1,1,11.89,13,4.15,2.54,30.65,4.79,24.37,1.37,8.00
120.00,240.00,2min_agg,0,35.09,0,37,331159366#2,7,7,11.70,36,4.96,3.51,127.47,10.04,71.28,2.99,1.00
120.00,240.00,2min_agg,0,26.56,0,19,331159366#3,1,1,8.85,20,1.97,0.62,12.24,14.24,3.72,0.26,0.00
120.00,240.00,2min_agg,0,47.04,0,59,331159366#4,22,22,15.68,57,7.08,5.22,304.42,11.30,164.65,4.73,0.00
120.00,240.00,2min_agg,0,35.98,0,34,331159366#5,3,3,11.99,34,4.05,1.21,39.94,11.78,16.17,0.68,3.00
120.00,240.00,2min_agg,0,58.09,0,61,331159366#6,15,15,19.36,60,8.52,4.51,273.52,9.81,154.65,3.91,2.00
120.00,240.00,2min_agg,0,46.59,0,24,331159366#7,0,0,15.53,24,2.54,0.54,12.24,13.36,5.92,0.15,2.00
120.00,240.00,2min_agg,0,24.06,0,34,331159366#8,28,28,8.02,35,3.66,5.21,179.71,12.90,83.03,4.69,0.00
120.00,240.00,2min_agg,6,18.51,43,6,331159372#0,22,22,9.26,43,4.61,49.67,2416.01,22.00,449.85,49.46,0.00
120.00,240.00,2min_agg,0,15.78,0,43,331159372#1,4,4,7.89,42,3.86,9.80,430.91,23.72,49.89,9.59,0.00
120.00,240.00,2min_agg,0,40.05,0,41,331159372#2,0,0,20.03,36,9.81,14.83,574.17,8.39,393.42,14.41,235.00
120.00,240.00,2min_agg,0,146.36,0,20,331159372#4,1,1,48.79,26,23.84,24.80,550.25,1.46,515.99,24.59,435.00
120.00,240.00,2min_agg,0,6.49,0,14,331159372#6,1,1,2.16,12,0.96,2.44,31.92,18.84,10.13,2.20,0.00
120.00,240.00,2min_agg,0,5.64,0,12,331159372#7,0,0,1.88,12,0.74,1.05,12.62,22.49,2.35,0.83,0.00
120.00,240.00,2min_agg,0,3.99,0,12,331159372#7.21,0,0,2.00,12,0.97,7.37,88.40,25.73,6.06,7.18,0.00
120.00,240.00,2min_agg,0,99.32,0,12,331159372#8,0,0,49.66,12,0.95,0.20,2.38,26.18,0.12,0.01,0.00
120.00,240.00,2min_agg,12,3.89,0,12,331159372#9,0,0,1.95,0,0.96,9.53,113.96,26.14,6.11,9.34,0.00
120.00,240.00,2min_agg,0,14.13,0,16,331159373#0,0,0,4.71,16,2.00,3.19,50.57,10.92,30.68,2.82,0.00
120.00,240.00,2min_agg,0,6.29,0,17,331159373#0.23,0,0,2.10,17,1.02,8.15,138.65,23.16,24.74,7.96,0.00
120.00,240.00,2min_agg,0,11.13,0,15,331159373#0.40,0,0,3.71,15,1.27,0.97,14.53,16.39,6.00,0.68,0.00
120.00,240.00,2min_agg,19,5.39,0,16,331159373#1,4,4,2.70,0,1.34,23.93,427.69,27.82,9.73,23.74,0.00
120.00,240.00,2min_agg,0,4.17,9,0,331159373#3,5,5,2.08,9,1.04,28.06,296.24,21.30,69.57,27.87,0.00
120.00,240.00,2min_agg,0,6.40,0,8,331159374,0,0,3.20,8,1.36,2.95,23.59,12.11,12.73,2.62,0.00
120.00,240.00,2min_agg,0,5.84,16,0,331162256#0,15,15,2.92,18,1.46,49.87,835.30,23.98,130.50,49.69,0.00
120.00,240.00,2min_agg,0,5.92,0,18,331162256#1,0,0,2.96,18,1.39,3.11,56.04,26.95,2.99,2.93,0.00
120.00,240.00,2min_agg,0,7.15,0,18,331162256#1.100,2,2,2.38,18,1.02,1.41,25.46,24.52,3.53,1.20,0.00
120.00,240.00,2min_agg,0,45.20,0,18,343227267,1,1,11.30,24,5.40,12.55,244.53,3.99,205.52,11.84,144.00
120.00,240.00,2min_agg,0,7.58,0,12,343227269#1,8,8,2.53,12,1.15,4.40,52.79,14.32,25.03,4.07,0.00
120.00,240.00,2min_agg,0,28.15,0,12,343227269#2,0,0,9.38,8,4.48,10.53,106.50,3.47,91.33,9.70,61.00
120.00,240.00,2min_agg,0,7.11,0,9,343227270#0,0,0,3.56,12,1.73,23.45,213.39,10.88,122.41,22.33,87.00
120.00,240.00,2min_agg,0,1.74,0,3,343227270#2,0,0,0.87,3,0.41,11.77,35.30,14.83,15.01,10.89,0.00
120.00,240.00,2min_agg,5,1.88,0,3,343227271#4,0,0,0.94,0,0.45,9.95,38.46,17.64,14.29,9.76,0.00
120.00,240.00,2min_agg,0,0.95,0,2,343227271#6,2,2,0.47,2,0.23,9.20,18.39,18.10,5.18,8.99,0.00
120.00,240.00,2min_agg,0,1.27,0,2,343227271#7,0,0,1.27,3,0.59,8.40,17.54,14.28,7.72,7.55,0.00
120.00,240.00,2min_agg,0,111.00,0,1,404673246#2,1,1,55.50,1,0.87,2.66,2.66,1.95,1.94,0.96,0.00
120.00,240.00,2min_agg,7,10.13,9,7,456043498#0,6,6,3.38,12,1.65,11.28,187.69,14.13,87.65,11.08,0.00
120.00,240.00,2min_agg,0,24.55,0,12,456043498#1,0,0,8.18,7,4.04,30.76,356.15,4.09,299.29,29.56,240.00
120.00,240.00,2min_agg,0,4.05,0,11,456043498#3,1,1,1.35,9,0.65,11.07,101.30,19.27,24.18,10.85,0.00
120.00,240.00,2min_agg,14,4.09,0,9,456043498#4,1,1,1.36,0,0.67,17.28,203.83,24.33,14.51,17.08,0.00
120.00,240.00,2min_agg,0,8.71,0,18,456207630#10,12,12,2.90,17,1.42,22.64,423.31,18.11,136.10,21.97,23.00
120.00,240.00,2min_agg,13,8.45,0,23,456207630#11,1,1,2.82,7,1.36,11.57,232.44,20.25,60.49,11.35,0.00
120.00,240.00,2min_agg,0,13.14,30,0,456207630#6,28,28,4.38,30,2.18,24.97,747.22,19.18,211.75,24.78,0.00
120.00,240.00,2min_agg,0,14.87,0,30,456207630#7,0,0,4.96,30,1.62,0.56,16.76,25.54,0.77,0.37,0.00
120.00,240.00,2min_agg,0,45.71,0,30,456207630#8,7,7,15.24,34,7.50,33.42,1008.14,5.65,786.58,32.64,510.00
120.00,240.00,2min_agg,0,11.44,0,16,503654784,0,0,11.44,16,5.28,6.19,96.10,12.13,42.80,5.52,0.00
120.00,240.00,2min_agg,0,2.02,0,4,607902629#1,0,0,2.02,4,0.97,10.14,40.57,16.95,9.60,9.91,0.00
120.00,240.00,2min_agg,0,2.44,0,4,607902629#2,0,0,2.44,5,1.13,9.19,37.22,14.36,9.41,8.12,0.00
120.00,240.00,2min_agg,13,5.67,0,15,769037328#2,3,3,2.84,0,1.39,26.48,413.11,23.11,70.96,26.29,0.00
120.00,240.00,2min_agg,4,1.55,0,4,775228304,0,0,1.55,0,0.75,4.84,19.03,22.17,0.85,4.62,0.00
120.00,240.00,2min_agg,5,3.83,0,8,775228305,0,0,3.83,4,1.78,3.93,32.10,19.04,4.72,3.70,0.00
120.00,240.00,2min_agg,0,61.33,0,39,826096563#0,17,17,20.44,34,10.07,24.33,962.21,5.58,769.21,23.78,477.00
120.00,240.00,2min_agg,0,15.88,0,34,826096563#1,0,0,5.29,36,2.45,3.55,124.32,19.81,34.74,3.31,0.00
120.00,240.00,2min_agg,48,15.21,0,36,826096563#1.82,1,1,5.07,0,2.49,11.38,468.93,23.01,76.42,11.19,0.00
120.00,240.00,2min_agg,0,8.86,0,16,826105809#10,16,16,2.95,17,1.36,3.83,63.62,16.94,23.85,3.58,0.00
120.00,240.00,2min_agg,0,5.48,0,17,826105809#11,0,0,2.74,15,1.33,6.66,106.16,24.99,7.80,6.47,0.00
120.00,240.00,2min_agg,0,5.86,0,16,826105809#12,0,0,2.93,16,1.27,1.41,22.59,26.29,0.67,1.22,0.00
120.00,240.00,2min_agg,16,5.06,0,16,826105809#13,0,0,1.69,0,0.83,16.37,253.95,25.88,11.16,16.18,0.00
120.00,240.00,2min_agg,0,15.97,28,0,826105809#14,21,21,5.32,27,2.64,13.75,355.37,13.86,178.26,13.53,0.00
120.00,240.00,2min_agg,0,15.32,0,27,826105809#14.186,2,2,3.83,27,1.45,1.04,27.83,19.29,7.34,0.76,0.00
120.00,240.00,2min_agg,0,100.41,0,25,826105809#14.238,9,9,25.10,27,12.15,23.15,591.61,2.34,528.44,21.79,321.00
120.00,240.00,2min_agg,0,4.30,9,0,881465158#8,6,6,2.15,9,1.07,29.45,311.40,20.67,66.81,29.23,0.00
120.00,240.00,2min_agg,0,19.13,0,23,897570586,0,0,6.38,22,2.75,3.65,80.53,10.97,48.25,3.30,0.00
120.00,240.00,2min_agg,0,9.87,0,24,897570586.53,0,0,3.29,24,1.57,5.29,126.29,21.09,31.47,5.10,0.00
120.00,240.00,2min_agg,0,11.03,0,31,897570587,10,10,3.68,29,1.75,5.27,154.85,23.14,27.20,4.98,0.00
120.00,240.00,2min_agg,0,73.04,0,27,897570587.118,4,4,24.35,27,11.59,12.26,329.11,3.47,275.22,11.34,152.00
120.00,240.00,2min_agg,26,8.06,0,24,897570588,0,0,2.69,0,1.30,5.08,126.33,26.67,6.19,4.90,0.00
120.00,240.00,2min_agg,0,19.08,23,7,897570589,13,13,6.36,31,3.14,10.17,300.49,13.40,157.66,9.95,0.00
120.00,240.00,2min_agg,0,3.69,0,1,gneE4,0,0,3.69,1,0.57,0.96,0.96,7.45,0.28,0.30,0.00
120.00,240.00,2min_agg,0,23.59,0,2,gneE6,0,0,23.59,2,1.36,0.92,1.84,6.14,0.40,0.12,0.00
120.00,240.00,2min_agg,0,7.84,0,1,gneE9,0,0,7.84,1,2.92,4.97,4.97,2.07,4.15,3.18,2.00
240.00,360.00,2min_agg,6,4.55,0,7,-131361937,0,0,4.55,0,2.22,20.56,138.34,12.55,17.17,20.18,0.00
240.00,360.00,2min_agg,0,20.09,0,12,-343227268,0,0,10.05,14,4.79,14.57,169.05,5.16,137.38,13.43,82.00
240.00,360.00,2min_agg,0,126.56,0,3,-498573406#1,0,0,126.56,3,2.43,1.01,3.04,5.14,0.32,0.04,0.00
240.00,360.00,2min_agg,0,7.15,6,0,-607902629#1,0,0,7.15,6,3.50,21.80,143.33,7.89,90.01,20.69,34.00
240.00,360.00,2min_agg,0,2.36,3,0,-775228304,0,0,2.36,3,1.17,10.16,29.03,10.56,14.00,9.91,0.00
240.00,360.00,2min_agg,0,4.21,3,3,-775228305,0,0,4.21,6,2.03,6.14,35.59,12.28,15.42,5.85,0.00
240.00,360.00,2min_agg,0,269.50,0,3,107270959#10,3,3,89.83,3,1.56,2.16,6.47,2.41,4.45,0.40,0.00
240.00,360.00,2min_agg,0,23.72,39,0,107270959#6,21,21,7.91,39,3.92,14.74,575.58,14.06,284.09,14.49,0.00
240.00,360.00,2min_agg,0,158.08,0,40,107270959#7,7,7,52.69,30,26.23,124.51,4005.99,1.74,3744.34,123.50,2815.00
240.00,360.00,2min_agg,27,11.87,0,29,107270959#9,1,1,3.96,3,1.94,13.26,406.03,21.88,76.77,13.01,0.00
240.00,360.00,2min_agg,0,24.04,13,0,131361937,0,0,24.04,10,11.96,58.39,729.78,4.42,488.04,57.53,339.00
240.00,360.00,2min_agg,0,2.40,0,6,131361940#1,0,0,1.20,4,0.58,21.79,114.70,18.50,37.11,21.18,0.00
240.00,360.00,2min_agg,0,3.26,0,6,140621781#0,0,0,3.26,7,1.59,15.57,111.20,18.58,20.58,15.34,0.00
240.00,360.00,2min_agg,7,2.72,0,7,140621781#1,0,0,2.72,0,1.33,9.35,65.16,21.93,2.58,9.12,0.00
240.00,360.00,2min_agg,0,19.57,0,6,230894418#0,0,0,9.78,8,4.61,11.41,72.29,3.14,62.06,10.67,44.00
240.00,360.00,2min_agg,0,12.29,0,7,230894418#2,1,1,6.15,9,2.96,20.16,143.51,5.07,115.10,19.10,74.00
240.00,360.00,2min_agg,0,15.51,0,20,27318402#0,0,0,5.17,22,2.31,4.10,86.07,12.51,47.66,3.79,0.00
240.00,360.00,2min_agg,0,15.46,0,24,27318402#0.49,0,0,3.87,24,1.35,0.90,21.71,18.46,7.38,0.64,0.00
240.00,360.00,2min_agg,24,8.18,0,24,27318402#0.62,0,0,2.73,0,1.33,7.95,190.34,25.01,20.24,7.77,0.00
240.00,360.00,2min_agg,0,12.03,0,13,27318402#5,13,13,4.01,14,1.55,1.81,25.28,12.42,13.91,1.46,0.00
240.00,360.00,2min_agg,0,7.26,0,14,27318402#6,0,0,2.42,15,1.08,2.44,36.05,18.99,11.46,2.21,0.00
240.00,360.00,2min_agg,0,4.58,0,15,27318402#7,0,0,2.29,13,1.12,9.59,134.06,25.96,8.82,9.40,0.00
240.00,360.00,2min_agg,13,4.37,0,13,27318402#8,0,0,2.18,0,1.00,1.94,24.70,26.92,0.77,1.75,0.00
240.00,360.00,2min_agg,0,19.23,25,0,29027962#0,21,21,6.41,26,3.15,19.94,528.63,11.74,299.42,19.24,42.00
240.00,360.00,2min_agg,0,5.06,0,14,29027962#1,1,1,1.69,13,0.82,8.33,112.58,22.85,19.58,8.14,0.00
240.00,360.00,2min_agg,0,4.48,0,13,29027962#2,0,0,1.49,13,0.68,2.09,27.21,26.58,1.06,1.91,0.00
240.00,360.00,2min_agg,0,4.70,0,13,29027962#3,0,0,1.57,13,0.74,3.94,51.17,24.34,6.14,3.68,0.00
240.00,360.00,2min_agg,0,40.19,0,13,29027962#4,2,2,13.40,14,6.53,20.95,274.35,2.95,245.05,20.16,172.00
240.00,360.00,2min_agg,20,8.56,0,25,29027962#6,4,4,2.85,0,1.40,19.97,475.77,23.46,72.88,19.78,0.00
240.00,360.00,2min_agg,0,119.88,0,3,331059134#5,0,0,119.88,3,2.29,0.96,2.88,5.42,2.29,0.05,0.00
240.00,360.00,2min_agg,0,10.32,18,0,331158296#0,10,10,3.44,20,1.70,16.62,317.11,15.71,139.98,16.34,0.00
240.00,360.00,2min_agg,0,73.98,0,20,331158296#0.267,3,3,24.66,15,12.17,32.20,578.58,2.18,532.38,31.25,421.00
240.00,360.00,2min_agg,0,15.17,0,14,331158296#1,3,3,5.06,17,2.42,16.69,238.65,8.15,157.93,15.71,50.00
240.00,360.00,2min_agg,0,3.43,0,7,331158296#2,0,0,1.14,7,0.53,3.63,25.44,18.39,9.31,3.40,0.00
240.00,360.00,2min_agg,0,2.82,0,7,331158296#2.100,1,1,0.70,7,0.31,1.76,12.33,23.55,2.32,1.56,0.00
240.00,360.00,2min_agg,0,17.57,0,7,331158296#2.118,2,2,4.39,7,2.11,17.92,125.45,3.60,106.35,16.51,60.00
240.00,360.00,2min_agg,0,28.41,0,42,331158298,0,0,9.47,41,4.34,5.31,220.95,13.14,117.32,5.03,0.00
240.00,360.00,2min_agg,0,50.58,0,41,331158298.105,11,11,16.86,46,8.17,16.49,672.08,7.02,497.28,15.76,226.00
240.00,360.00,2min_agg,0,7.36,0,9,331159362#1,0,0,2.45,9,0.97,1.87,16.82,12.87,9.37,1.52,0.00
240.00,360.00,2min_agg,0,6.66,0,9,331159362#2,0,0,2.22,9,0.72,0.81,7.28,17.44,2.91,0.53,0.00
240.00,360.00,2min_agg,9,3.06,0,9,331159362#3,0,0,1.53,0,0.75,8.60,77.14,24.97,10.83,8.42,0.00
240.00,360.00,2min_agg,0,4.94,0,10,331159363#1,5,5,1.24,11,0.59,7.60,80.65,18.55,27.16,7.41,0.00
240.00,360.00,2min_agg,0,3.63,0,11,331159364#0,0,0,1.21,11,0.59,6.31,69.45,26.07,4.82,6.12,0.00
240.00,360.00,2min_agg,0,5.82,0,14,331159364#1,1,1,2.91,14,1.36,3.86,54.04,21.33,12.71,3.66,0.00
240.00,360.00,2min_agg,17,4.89,0,14,331159364#2,3,3,1.63,0,0.81,18.80,294.16,26.96,11.07,18.62,0.00
240.00,360.00,2min_agg,0,95.98,0,44,331159364#2.1476,13,13,31.99,49,15.23,13.76,628.62,4.33,505.46,12.84,199.00
240.00,360.00,2min_agg,0,17.02,45,0,331159364#2.526,20,20,5.67,46,2.83,43.71,1929.43,21.73,403.73,43.37,0.00
240.00,360.00,2min_agg,0,8.56,0,7,331159366#1,2,2,2.85,7,0.77,1.01,7.36,12.00,3.06,0.44,0.00
240.00,360.00,2min_agg,0,33.00,0,35,331159366#2,4,4,11.00,34,4.66,3.45,119.86,10.23,66.28,2.93,0.00
240.00,360.00,2min_agg,0,44.47,0,18,331159366#3,0,0,14.82,18,3.84,1.14,20.49,7.77,12.78,0.61,6.00
240.00,360.00,2min_agg,0,57.04,0,67,331159366#4,25,25,19.01,69,8.53,5.46,369.16,10.79,207.42,4.91,0.00
240.00,360.00,2min_agg,0,87.13,0,39,331159366#5,5,5,29.04,39,10.80,2.56,96.71,5.57,71.85,1.67,19.00
240.00,360.00,2min_agg,0,66.29,0,68,331159366#6,19,19,22.10,66,9.67,4.70,312.15,9.41,177.25,4.15,1.00
240.00,360.00,2min_agg,0,34.70,0,23,331159366#7,1,1,11.57,23,1.76,0.42,9.12,17.00,2.98,0.13,0.00
240.00,360.00,2min_agg,0,20.00,0,29,331159366#8,27,27,6.67,27,3.05,5.23,149.34,12.85,68.19,4.71,0.00
240.00,360.00,2min_agg,7,19.18,43,8,331159372#0,24,24,9.59,45,4.78,49.10,2503.74,22.25,508.78,48.90,0.00
240.00,360.00,2min_agg,0,15.01,0,45,331159372#1,3,3,7.50,43,3.67,9.61,409.76,24.19,47.52,9.39,0.00
240.00,360.00,2min_agg,0,34.55,0,44,331159372#2,1,1,17.28,49,8.40,10.74,495.31,11.59,284.24,10.37,57.00
240.00,360.00,2min_agg,0,106.97,0,33,331159372#4,2,2,35.66,32,17.19,12.34,402.16,2.94,353.48,11.79,279.00
240.00,360.00,2min_agg,0,10.93,0,22,331159372#6,0,0,3.64,24,1.62,2.34,53.75,19.61,14.99,2.11,0.00
240.00,360.00,2min_agg,0,11.18,0,24,331159372#7,0,0,3.73,24,1.47,1.04,25.01,22.68,4.15,0.83,0.00
240.00,360.00,2min_agg,0,8.22,0,24,331159372#7.21,0,0,4.11,24,2.00,7.59,182.12,24.98,14.84,7.39,0.00
240.00,360.00,2min_agg,0,207.12,0,24,331159372#8,0,0,103.56,24,1.99,0.21,4.97,25.11,0.38,0.01,0.00
240.00,360.00,2min_agg,19,7.19,0,23,331159372#9,0,0,3.60,0,1.77,10.01,210.66,24.88,17.80,9.82,0.00
240.00,360.00,2min_agg,0,14.28,0,16,331159373#0,0,0,4.76,16,2.01,3.17,51.08,11.00,30.49,2.81,0.00
240.00,360.00,2min_agg,0,6.74,0,19,331159373#0.23,3,3,2.25,18,1.09,8.35,148.64,22.59,24.61,8.15,0.00
240.00,360.00,2min_agg,0,12.61,0,17,331159373#0.40,0,0,4.20,17,1.44,0.97,16.47,16.39,6.54,0.68,0.00
240.00,360.00,2min_agg,17,5.85,0,19,331159373#1,6,6,2.93,0,1.45,25.45,463.91,26.16,17.25,25.26,0.00
240.00,360.00,2min_agg,0,3.89,9,0,331159373#3,4,4,1.95,12,0.97,28.42,276.91,21.03,65.74,28.24,0.00
240.00,360.00,2min_agg,0,8.10,0,12,331159374,0,0,4.05,12,1.72,2.49,29.85,14.36,13.59,2.20,0.00
240.00,360.00,2min_agg,0,6.04,16,0,331162256#0,6,6,3.02,17,1.51,52.13,862.76,22.94,137.64,51.94,0.00
240.00,360.00,2min_agg,0,5.52,0,16,331162256#1,0,0,2.76,16,1.30,3.26,52.24,25.70,2.66,3.07,0.00
240.00,360.00,2min_agg,0,6.80,0,16,331162256#1.100,1,1,2.27,16,0.97,1.52,24.23,22.84,3.80,1.27,0.00
240.00,360.00,2min_agg,0,37.42,0,16,343227267,1,1,9.35,10,4.53,14.25,202.42,3.52,174.36,13.19,123.00
240.00,360.00,2min_agg,0,9.13,0,15,343227269#1,6,6,3.04,15,1.38,4.24,63.53,14.87,30.41,3.87,0.00
240.00,360.00,2min_agg,0,49.02,0,15,343227269#2,0,0,16.34,18,7.21,11.59,185.46,3.15,161.61,11.13,103.00
240.00,360.00,2min_agg,0,8.21,0,12,343227270#0,0,0,4.11,9,2.01,25.03,246.40,10.19,154.41,24.16,106.00
240.00,360.00,2min_agg,0,2.23,0,4,343227270#2,0,0,1.12,3,0.53,11.56,45.37,15.09,17.85,10.91,0.00
240.00,360.00,2min_agg,2,1.06,0,3,343227271#4,0,0,0.53,0,0.25,10.78,21.74,16.27,8.62,10.58,0.00
240.00,360.00,2min_agg,0,1.95,0,4,343227271#6,4,4,0.98,4,0.47,9.45,37.79,17.62,14.32,9.26,0.00
